timestamp,open,high,low,close,volume
2020-07-12 20:00:00-04:00,3915.3,3928.7,3874.0,3899.55,142756
2020-07-13 20:00:00-04:00,3904.0,3995.0,3877.95,3983.15,167684
2020-07-14 20:00:00-04:00,3989.0,4047.5,3961.0,4036.45,206463
2020-07-15 20:00:00-04:00,4031.1,4162.95,4011.1,4152.15,231494
2020-07-16 20:00:00-04:00,4141.0,4158.0,4100.0,4118.75,144424
2020-07-19 20:00:00-04:00,4139.35,4152.05,4073.15,4092.1,132521
2020-07-20 20:00:00-04:00,4100.25,4130.6,4006.45,4033.55,143084
2020-07-21 20:00:00-04:00,4053.55,4130.0,4025.05,4061.6,133607
2020-07-22 20:00:00-04:00,4090.9,4140.0,4062.1,4130.0,149938
2020-07-23 20:00:00-04:00,4130.0,4179.7,4051.65,4065.95,162300
2020-07-26 20:00:00-04:00,4085.0,4085.5,3964.85,4015.7,124014
2020-07-27 20:00:00-04:00,4019.0,4092.0,4013.9,4051.35,119667
2020-07-28 20:00:00-04:00,4082.45,4333.95,4075.4,4302.2,265087
2020-07-29 20:00:00-04:00,4393.9,4560.0,4340.65,4516.6,396180
2020-07-30 20:00:00-04:00,4479.0,4550.0,4456.2,4521.05,199811
2020-08-02 20:00:00-04:00,4521.05,4670.0,4500.0,4527.45,261998
2020-08-03 20:00:00-04:00,4530.7,4650.5,4491.95,4634.85,249708
2020-08-04 20:00:00-04:00,4655.05,4663.6,4582.7,4600.95,175936
2020-08-05 20:00:00-04:00,4610.05,4657.8,4568.65,4583.05,154862
2020-08-06 20:00:00-04:00,4590.0,4706.9,4561.95,4573.5,208640
2020-08-09 20:00:00-04:00,4605.0,4752.25,4605.0,4690.9,210730
2020-08-10 20:00:00-04:00,4715.05,4734.55,4565.0,4595.9,189549
2020-08-11 20:00:00-04:00,4575.0,4575.0,4484.65,4518.15,161555
2020-08-12 20:00:00-04:00,4550.15,4590.45,4491.75,4502.25,154158
2020-08-13 20:00:00-04:00,4526.15,4585.0,4470.0,4519.4,180358
2020-08-16 20:00:00-04:00,4519.45,4569.9,4500.2,4519.15,128448
2020-08-17 20:00:00-04:00,4538.0,4559.5,4493.6,4520.4,124360
2020-08-18 20:00:00-04:00,4540.0,4558.8,4478.35,4489.25,138875
2020-08-19 20:00:00-04:00,4485.0,4526.4,4461.35,4476.0,127828
2020-08-20 20:00:00-04:00,4520.0,4520.0,4474.0,4489.75,122113
2020-08-23 20:00:00-04:00,4489.75,4507.0,4425.0,4472.55,153254
2020-08-24 20:00:00-04:00,4490.0,4492.4,4420.0,4427.7,123384
2020-08-25 20:00:00-04:00,4431.0,4452.9,4400.0,4434.75,154094
2020-08-26 20:00:00-04:00,4442.4,4467.95,4418.0,4437.0,201613
2020-08-27 20:00:00-04:00,4460.0,4465.0,4361.25,4374.3,182048
2020-08-30 20:00:00-04:00,4375.0,4425.0,4216.65,4264.7,173757
2020-08-31 20:00:00-04:00,4271.1,4375.85,4232.0,4351.95,146841
2020-09-01 20:00:00-04:00,4351.25,4397.4,4316.7,4352.75,124524
2020-09-02 20:00:00-04:00,4374.55,4465.0,4340.15,4433.15,157249
2020-09-03 20:00:00-04:00,4400.0,4481.7,4293.35,4322.5,204321
2020-09-06 20:00:00-04:00,4344.15,4436.0,4299.05,4419.85,187095
2020-09-07 20:00:00-04:00,4465.0,4481.1,4330.0,4348.8,191098
2020-09-08 20:00:00-04:00,4349.9,4444.0,4338.8,4429.45,197546
2020-09-09 20:00:00-04:00,4460.0,4460.0,4340.75,4380.15,147084
2020-09-10 20:00:00-04:00,4400.0,4446.8,4375.0,4401.6,165690
2020-09-13 20:00:00-04:00,4423.65,4423.65,4336.0,4364.1,120294
2020-09-14 20:00:00-04:00,4374.95,4548.0,4374.95,4442.35,284521
2020-09-15 20:00:00-04:00,4455.0,4650.8,4411.0,4627.9,232035
2020-09-16 20:00:00-04:00,4704.0,4844.9,4658.0,4827.25,413303
2020-09-17 20:00:00-04:00,5000.0,5496.0,4951.0,5333.35,440758
2020-09-20 20:00:00-04:00,5333.35,5508.0,5114.55,5142.0,388356
2020-09-21 20:00:00-04:00,5214.0,5251.25,5058.95,5167.95,369482
2020-09-22 20:00:00-04:00,5256.0,5279.3,5060.25,5107.75,336661
2020-09-23 20:00:00-04:00,5060.0,5202.2,5003.7,5027.4,341984
2020-09-24 20:00:00-04:00,5120.0,5150.05,5052.0,5112.2,286426
2020-09-27 20:00:00-04:00,5199.95,5199.95,5090.8,5129.85,278956
2020-09-28 20:00:00-04:00,5130.0,5154.4,5066.5,5084.2,211594
2020-09-29 20:00:00-04:00,5100.0,5316.0,5085.0,5187.8,323199
2020-09-30 20:00:00-04:00,5225.0,5254.0,5090.15,5112.05,248356
2020-10-04 20:00:00-04:00,5170.0,5189.3,5103.0,5159.5,232281
2020-10-05 20:00:00-04:00,5159.5,5225.6,5113.25,5136.5,208450
2020-10-06 20:00:00-04:00,5145.0,5195.0,5093.9,5104.95,218468
2020-10-07 20:00:00-04:00,5144.0,5213.3,5061.55,5194.4,268309
2020-10-08 20:00:00-04:00,5151.0,5255.0,5136.4,5153.0,236686
2020-10-11 20:00:00-04:00,5158.1,5238.0,5111.1,5220.5,237192
2020-10-12 20:00:00-04:00,5230.0,5322.55,5158.55,5168.75,322481
2020-10-13 20:00:00-04:00,5175.0,5218.6,5090.85,5123.0,222525
2020-10-14 20:00:00-04:00,5148.65,5165.0,5020.25,5056.25,241515
2020-10-15 20:00:00-04:00,5036.0,5124.95,5022.35,5080.55,235338
2020-10-18 20:00:00-04:00,5211.0,5211.0,5044.2,5058.15,228772
2020-10-19 20:00:00-04:00,5056.95,5110.0,5031.35,5071.15,208204
2020-10-20 20:00:00-04:00,5096.55,5096.55,4907.9,5046.75,205976
2020-10-21 20:00:00-04:00,5036.7,5044.05,4832.65,5022.0,302210
2020-10-22 20:00:00-04:00,5051.0,5091.0,5000.0,5018.25,227496
2020-10-25 20:00:00-04:00,5008.0,5060.95,4951.25,4978.1,197509
2020-10-26 20:00:00-04:00,4990.0,5127.0,4960.5,5099.4,229201
2020-10-27 20:00:00-04:00,5110.0,5148.5,4920.0,4951.0,267811
2020-10-28 20:00:00-04:00,4920.0,5040.0,4895.05,4941.95,246817
2020-10-29 20:00:00-04:00,4974.0,4976.65,4871.15,4888.65,183167
2020-11-01 19:00:00-05:00,4896.0,4920.0,4820.8,4858.65,169051
2020-11-02 19:00:00-05:00,4851.0,4920.0,4831.1,4877.35,225612
2020-11-03 19:00:00-05:00,4901.75,4964.8,4877.45,4935.6,208147
2020-11-04 19:00:00-05:00,4972.75,4994.75,4922.15,4958.5,158106
2020-11-05 19:00:00-05:00,4962.9,4962.9,4891.95,4902.95,159706
2020-11-08 19:00:00-05:00,4925.0,4954.0,4870.0,4879.65,187597
2020-11-09 19:00:00-05:00,4824.0,4868.0,4680.1,4698.0,214533
2020-11-10 19:00:00-05:00,4730.0,4919.9,4693.6,4882.15,272621
2020-11-11 19:00:00-05:00,4875.0,4925.0,4808.1,4826.85,198808
2020-11-12 19:00:00-05:00,4850.0,4884.0,4830.05,4872.05,180785
2020-11-16 19:00:00-05:00,4875.0,4879.85,4772.0,4784.15,192746
2020-11-17 19:00:00-05:00,4785.0,4793.05,4675.0,4703.8,193443
2020-11-18 19:00:00-05:00,4675.0,4811.0,4659.05,4707.7,215338
2020-11-19 19:00:00-05:00,4730.0,4752.3,4656.7,4670.95,138660
2020-11-22 19:00:00-05:00,4685.0,4870.0,4671.15,4828.75,225060
2020-11-23 19:00:00-05:00,4850.0,4940.0,4789.15,4915.5,234999
2020-11-24 19:00:00-05:00,4998.0,5017.0,4781.0,4806.3,235298
2020-11-25 19:00:00-05:00,4810.0,4928.9,4778.0,4901.35,211876
2020-11-26 19:00:00-05:00,4901.0,4935.0,4810.55,4828.95,215524
2020-11-30 19:00:00-05:00,4870.0,4870.0,4806.0,4830.4,155531
2020-12-01 19:00:00-05:00,4852.1,4889.0,4811.0,4850.25,180642
2020-12-02 19:00:00-05:00,4870.0,4939.0,4843.0,4923.05,164989
2020-12-03 19:00:00-05:00,4940.0,4958.25,4862.1,4908.55,191995
2020-12-06 19:00:00-05:00,4930.0,5073.8,4905.1,5029.1,243352
2020-12-07 19:00:00-05:00,5050.0,5080.0,4957.3,5015.2,183023
2020-12-08 19:00:00-05:00,5025.0,5100.0,5025.0,5056.9,170235
2020-12-09 19:00:00-05:00,5058.0,5085.0,5015.0,5053.1,147109
2020-12-10 19:00:00-05:00,5055.1,5083.35,4984.95,5016.95,137833
2020-12-13 19:00:00-05:00,4952.0,5054.0,4952.0,5022.8,189975
2020-12-14 19:00:00-05:00,5046.95,5076.0,5010.8,5031.35,151294
2020-12-15 19:00:00-05:00,5050.0,5050.0,5006.0,5038.95,161765
2020-12-16 19:00:00-05:00,5050.0,5133.0,5030.0,5072.85,217539
2020-12-17 19:00:00-05:00,5080.0,5262.25,5078.2,5228.75,325004
2020-12-20 19:00:00-05:00,5243.0,5274.15,4962.4,5068.55,220255
2020-12-21 19:00:00-05:00,5107.7,5175.0,4939.0,5161.8,196393
2020-12-22 19:00:00-05:00,5161.45,5237.25,5132.25,5224.1,159930
2020-12-23 19:00:00-05:00,5247.0,5247.0,5165.0,5201.8,135439
2020-12-27 19:00:00-05:00,5228.15,5235.0,5187.0,5201.8,97197
2020-12-28 19:00:00-05:00,5225.0,5267.95,5145.6,5165.6,160841
2020-12-29 19:00:00-05:00,5191.45,5191.45,5142.5,5170.95,100478
2020-12-30 19:00:00-05:00,5190.0,5252.7,5166.75,5241.35,185009
2021-01-03 19:00:00-05:00,5260.0,5307.0,5241.35,5272.25,131906
2021-01-04 19:00:00-05:00,5240.0,5337.0,5230.0,5286.9,155905
2021-01-05 19:00:00-05:00,5286.9,5311.95,5227.35,5288.3,109883
2021-01-06 19:00:00-05:00,5301.0,5325.0,5253.15,5270.9,150755
2021-01-07 19:00:00-05:00,5299.9,5360.0,5279.0,5338.25,142886
2021-01-10 19:00:00-05:00,5344.0,5426.95,5327.7,5416.8,149964
2021-01-11 19:00:00-05:00,5440.95,5443.45,5332.75,5353.85,138080
2021-01-12 19:00:00-05:00,5365.0,5372.6,5239.0,5290.0,123295
2021-01-13 19:00:00-05:00,5304.9,5328.0,5265.0,5308.9,97733
2021-01-14 19:00:00-05:00,5315.0,5315.0,5195.6,5212.8,96265
2021-01-17 19:00:00-05:00,5231.0,5237.7,5035.0,5052.1,133840
2021-01-18 19:00:00-05:00,5088.0,5104.95,5036.55,5088.9,147171
2021-01-19 19:00:00-05:00,5102.3,5159.75,5065.15,5080.65,131176
2021-01-20 19:00:00-05:00,5110.0,5137.25,5034.55,5052.2,119217
2021-01-21 19:00:00-05:00,5048.75,5103.85,4985.0,5036.9,138696
